"id_discente","matricula","ano_ingresso","periodo_ingresso","periodo_atual","sexo","idade","raça","pais","curso","nivel","modalidade","estado","polo","forma_ingresso","discente_situacao","beneficiado_auxilio","prazo_conclusao","data_colacao_grau"
"8aaa0a76082e85088088e0d382e151bc"," 2019205***","2019","2","1","M","22","Negra","São Tomé e Príncipe","ENFERMAGEM","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20262",""
"8aae368419e88d12138dacc24f8f2a77"," 2019204***","2019","2","1","F","19","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","TRANSFERÊNCIA VOLUNTÁRIA","ATIVO","f","20262",""
"8ab72a92a8d7f021b7ed0f57a2a34823"," 2017210***","2017","2","5","F","22","Negra","Angola","ENFERMAGEM","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20242",""
"8ab77435f6b544ef290c51106737c07a"," 2015100***","2015","1","10","M","21","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","f","20221",""
"8ab879f1493414a3cda0378c9e5ea275"," 2018201***","2018","2","","F","24","Negra","Brasil","GESTÃO EM SAÚDE 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8abb6318ca60256b3dfe0159bbed9dc2"," 2018100***","2018","1","4","F","31","Indígena","Brasil","HISTÓRIA","G","Presencial","Ceará","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20231",""
"8ad11c9f8c2768ed17b6f9f544a9f780"," 2018102***","2018","1","4","F","26","Negra","Brasil","PEDAGOGIA","G","Presencial","Bahia","","Prof. Educação Básica","ATIVO","f","20222",""
"8ad183877abf1ae68d3091847cfcb42f"," 2019101***","2019","1","2","M","25","Negra","Angola","RELAÇÕES INTERNACIONAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20231",""
"8aea6920c8bf4b3381f3e8c5c903b81e"," 2018207***","2018","2","3","F","47","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20211",""
"8aec585d9e45f77c9f22c78c9e17e64b"," 2019200***","2019","2","","F","23","Branca","Brasil","MESTRADO ACADÊMICO EM ANTROPOLOGIA UFC/UNILAB","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"8af1038f01509c9d415641e41a8f68f4"," 2014105***","2014","1","12","F","26","Negra","São Tomé e Príncipe","ENFERMAGEM","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20211",""
"8af923971c48713a1cded586eed55e74"," 2019100***","2019","1","","F","23","Parda","Brasil","PROGRAMA DE PÓS-GRADUAÇÃO INTERDISCIPLINAR EM HUMANIDADES","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"8afda7df501c3e01b08564490828b419"," 2018212***","2018","2","3","F","27","Parda","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","t","20241",""
"8b05d140966d8ca4bef8f28cfe8ea431"," 2019108***","2019","1","2","F","25","Negra","Guiné Bissau","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20251",""
"8b0654019f6fbdd810e2daca48f2cfae"," 2019104***","2019","1","2","M","23","Parda","Brasil","ENGENHARIA DA COMPUTAÇÃO","G","Presencial","Ceará","","SiSU","ATIVO","f","20251",""
"8b140deee1a6b976cde1b77f59478b26"," 2017101***","2017","1","5","M","31","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","SiSU","ATIVO","f","20231",""
"8b1cd12c151aedde01c81a63a61f3097"," 2017211***","2017","2","5","F","24","Negra","São Tomé e Príncipe","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20212",""
"8b2f0b643c0ade5a8d43d391abf0c58e"," 2017107***","2017","1","","F","55","Negra","Brasil","SAÚDE DA FAMÍLIA - 2017.1","L","A Distância","Bahia","São Francisco do Conde","SELECAO POS-GRADUACAO","ATIVO","f","",""
"8b35caa1d875ae86feee4b36e3fc30e1"," 2018108***","2018","1","4","M","26","Branca","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SiSU","ATIVO","t","20241",""
"8b3c3588c5f005e0000d8c740056e62d"," 2018211***","2018","2","3","F","18","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SISURE/REMANESCENTES","ATIVO","t","20252",""
"8b3e1e92a833d16efef1fe6e0b9a44ee"," 2017111***","2017","1","7","M","24","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","FORMANDO","t","20212",""
"8b5848659b12d53644c868e5e4308425"," 2019203***","2019","2","1","F","19","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20231",""
"8b5e5117a9c5c69218823daed6211f6b"," 2017103***","2017","1","","F","40","Branca","Brasil","GESTÃO EM SAÚDE 2017.1","L","A Distância","Ceará","Redenção","SELECAO POS-GRADUACAO","ATIVO","f","",""
"8b69d7df8305ffe9db48bd375f8cee1b"," 2017205***","2017","2","","F","32","Parda","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8b7e367ad6d70363f6e23a57ab745265"," 2019200***","2019","2","","F","22","Parda","Brasil","MESTRADO ACADÊMICO EM ENERGIA E AMBIENTE","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"8b80175abb918d9f1d2f91da88cf16e6"," 2019102***","2019","1","2","M","19","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","t","20222",""
"8ba0e3a683da3d017a48264cfeabb909"," 2015300***","2015","3","8","M","24","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","f","20222",""
"8bb30100698db0bc9934737854c6aa57"," 2018103***","2018","1","4","F","24","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20212",""
"8bb3bcf37b0e48af035ac7f83189e1c2"," 2018210***","2018","2","3","F","29","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","t","20211",""
"8bb599d8ecf0b4f41be9e028d7d43b9c"," 2018100***","2018","1","4","F","28","Negra","Brasil","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20212",""
"8bc7f17f2c274eede6425b6a3b49bec6"," 2019107***","2019","1","2","M","26","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20222",""
"8bcbf1c7dc2a64bfcb0fe6daa8e269bd"," 2016207***","2016","2","7","F","49","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","FORMANDO","t","20212",""
"8bd1efc780eaa20dd174d5f11abf0147"," 2013302***","2013","3","12","M","25","Negra","Cabo Verde","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20221",""
"8be1e9018625d5eb971762a65627eb1b"," 2014100***","2014","1","12","F","33","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","São Francisco do Conde","VESTIBULAR","ATIVO","f","20192",""
"8be8197793131afd9d11a31b6b8e3f25"," 2016212***","2016","2","7","M","21","Negra","Angola","AGRONOMIA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20232",""
"8be8c30c1b56f2336dbba6263006be2a"," 2017212***","2017","2","5","M","30","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20201",""
"8bfc3ad39b2593f1e614603d822e921a"," 2017202***","2017","2","","F","38","Parda","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8c09286625639eb0f40ff4015b727717"," 2016211***","2016","2","7","M","20","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","t","20251",""
"8c212526bc3c3fdcbd2f391233bcc3c0"," 2018102***","2018","1","4","M","25","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20212",""
"8c2822dfb7e614352a4ba9054f9121f4"," 2015100***","2015","1","10","F","37","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","FORMANDO","f","20201",""
"8c354fac20ca8acec0d83b56846a6555"," 2018201***","2018","2","","F","48","Parda","Brasil","GESTÃO EM SAÚDE 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8c38c0c4c04d4c84563beafbd78cec99"," 2015106***","2015","1","10","F","27","Negra","Guiné Bissau","ENFERMAGEM","G","Presencial","Ceará","","REOPCAO","ATIVO","t","20221",""
"8c3bc03c0446b25a31986b13030760e2"," 2018202***","2018","2","","F","30","Parda","Brasil","GESTÃO EM SAÚDE 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8c4935f938b083a6d528ab844e2c373a"," 2018108***","2018","1","4","M","19","Parda","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SiSU","ATIVO","t","20241",""
"8c522ee28722e2956357dd34ec5b1f37"," 2018202***","2018","2","","F","34","Branca","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8c55bbc8bf30b00b186ed3547fcbcd2d"," 2017109***","2017","1","6","M","27","Negra","Guiné Bissau","MATEMÁTICA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20231",""
"8c5893bfdb3d5804c64acedb65447173"," 2019205***","2019","2","1","F","45","Indígena","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20252",""
"8c76fdcdca4dc99ffcec0d9a44d17c18"," 2014108***","2014","1","12","M","31","Negra","Guiné Bissau","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20192",""
"8c7905ad08482e68894391d375971759"," 2017204***","2017","2","","F","35","Parda","Brasil","GESTÃO EM SAÚDE 2017.2","L","A Distância","Bahia","São Francisco do Conde","PROCESSO SELETIVO","ATIVO","f","",""
"8c7af6345fdb1129055aadeeb5e09f0b"," 2018210***","2018","2","3","F","20","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SISURE/REMANESCENTES","ATIVO","f","20232",""
"8c9624270353211ef3c32d984350ed7e"," 2019103***","2019","1","2","M","19","Negra","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","t","20222",""
"8ca6ba53dc722b8a138b110d5cae81b4"," 2017111***","2017","1","7","F","34","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","FORMANDO","f","20212",""
"8cb2bddd3b0dac607abf6153f94619dc"," 2018101***","2018","1","5","M","22","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REOPCAO","ATIVO","t","20222",""
"8cb8ecd0f27c6729d7ff7add6f603541"," 2017211***","2017","2","5","F","21","Branca","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20222",""
"8cbb00988436030c2b45bacba32fc7d5"," 2017115***","2017","1","6","F","28","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20222",""
"8cbd36aa51a655399be04f7568509b10"," 2018206***","2018","2","3","F","44","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20232",""
"8cc0493241c0fa7a4e230ee46c6e14be"," 2014104***","2014","1","12","M","23","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20222",""
"8cc3bbdd197d3da6fdefc64d61f66304"," 2018107***","2018","1","4","M","20","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20232",""
"8cc3ef734ee0d39878c4a8876603feb0"," 2018205***","2018","2","3","M","27","Negra","Guiné Bissau","SOCIOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20222",""
"8ccdb1c3d1c0408ba1430e85ae5db6bb"," 2014300***","2014","3","10","M","31","","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20231",""
"8cd90db7f4928b155b5866987829fcb2"," 2017209***","2017","2","5","F","22","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","REOPCAO","ATIVO","t","20231",""
"8cd9d1ecd45440bfce5067cd0daa1bb6"," 2018212***","2018","2","3","F","23","Negra","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","f","20241",""
"8cdd7f62085cf0cb83d04fd2c2ad1a87"," 2019102***","2019","1","2","F","18","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20242",""
"8ce5a3179c758577c64b365abba0672e"," 2012300***","2012","3","14","M","27","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","ENEM","ATIVO","f","20161",""
"8cf28f02faac93d1f77cd2178543faa4"," 2019205***","2019","2","1","F","21","Negra","Angola","HUMANIDADES","G","Presencial","Bahia","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20221",""
"8cf67cde1706602a5b6b0b1a58fc92db"," 2016101***","2016","1","8","M","21","Não declarada","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","t","20231",""
"8cf87e15037f2319ca5be39346b7132c"," 2017211***","2017","2","5","F","26","Parda","Brasil","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20212",""
"8d099e87834f9c3b5323f4bb14413144"," 2018101***","2018","1","4","F","19","Branca","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","f","20231",""
"8d0b310c0cf19187a87a4532fbc4849f"," 2016208***","2016","2","7","M","24","Negra","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","f","20221",""
"8d1abd5e454e8c49ac89c4708afb89f3"," 2017204***","2017","2","","F","29","Parda","Brasil","GESTÃO EM SAÚDE 2017.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8d26fdfdd76e439be8c4e8d4d2360bf4"," 2015101***","2015","1","10","F","26","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","t","20201",""
"8d27f0ff1469a6b4bd50ba12f9e82cd9"," 2013105***","2013","1","14","F","26","Negra","Cabo Verde","ENFERMAGEM","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20201",""
"8d4c8ca81c27282fc60068545db6a2d6"," 2014302***","2014","3","10","M","24","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","FORMANDO","t","20212",""
"8d671914778a44fd4d2aa96180794c4d"," 2017210***","2017","2","5","F","20","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20222",""
"8d696dc77f10bb70895656dcc972a3f9"," 2012303***","2012","3","14","F","27","Parda","São Tomé e Príncipe","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","FORMANDO","t","20211",""
"8d78e6f8515123e8903e0c270d2c2b51"," 2017206***","2017","2","","M","36","Negra","Brasil","MESTRADO ACADÊMICO EM ANTROPOLOGIA UFC/UNILAB","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"8d7c1a911b4e7d8c18cda874818cf453"," 2017113***","2017","1","8","F","27","Parda","Brasil","HISTÓRIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20212",""
"8d7d0fccbba93a80bed9c61bb8ca7b9f"," 2017203***","2017","2","","F","31","Parda","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8d7e67dbd9eb7f531eb6bf3a1eb9dc0a"," 2015102***","2015","1","9","M","24","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20241",""
"8d8baeacdb2eb5076f2c09c53943706d"," 2018200***","2018","2","","F","24","Branca","Brasil","GESTÃO EM SAÚDE 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8d963531898766dbcc2f853a6d9935f0"," 2015300***","2015","3","8","M","22","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","t","20222",""
"8d97ad96096e4ed3ca90ffbd07e0e5a6"," 2018103***","2018","1","6","F","22","Não declarada","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20221",""
"8da65057f4fd0bab109b6474fd8b3dde"," 2019203***","2019","2","1","F","37","Parda","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","f","20251",""
"8db1f8d754b1dce42a8777d8eb658fb5"," 2018207***","2018","2","3","M","25","Indígena","Brasil","AGRONOMIA","G","Presencial","Ceará","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20252",""
"8dc42d85104e245f4ca6c90240cedaf9"," 2018203***","2018","2","","F","35","Parda","Brasil","GESTÃO EM SAÚDE 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8dc7e41614c0de509b4c35b090e0afc6"," 2018101***","2018","1","4","M","33","Negra","Brasil","HISTÓRIA","G","Presencial","Bahia","","PORTADOR DE DIPLOMA","ATIVO","f","20232",""
"8ddb1ec6563d09c2040934392de9bbc3"," 2019203***","2019","2","1","M","19","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20251",""
"8ddd99dff5feff1026ff91bf57754467"," 2019100***","2019","1","2","F","19","Parda","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20212",""
"8ddecd2888f94e9f74fa73a83e4e9724"," 2018102***","2018","1","4","M","42","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20212",""
"8e21e64626aebb4f4020a632b13bbd30"," 2016208***","2016","2","7","F","25","Parda","Brasil","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20202",""
"8e262213a2e2e948c0350b1865d3f5b4"," 2019203***","2019","2","1","M","20","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20231",""
"8e27b292db654a8a470210da5abeb630"," 2019101***","2019","1","2","M","24","Negra","Angola","RELAÇÕES INTERNACIONAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20231",""
"8e30b752179f5b766a21218aeb1ed64c"," 2019204***","2019","2","1","F","18","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","f","20262",""
"8e378e6c8cd87f6bdff06d0c9dd7c898"," 2019106***","2019","1","2","M","30","Parda","Brasil","PEDAGOGIA","G","Presencial","Ceará","","PORTADOR DE DIPLOMA","ATIVO","f","20231",""
"8e3dfd0cba6a8dc19f865bc2e4fb2c11"," 2019103***","2019","1","2","F","21","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SISURE","ATIVO","f","20241",""
"8e3e4ce9ecde997963c0bcaa83dad8d8"," 2018201***","2018","2","","F","29","Parda","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8e4dad6e33f34a47f330e77e20425fb2"," 2018202***","2018","2","","F","58","Negra","Brasil","GESTÃO EM SAÚDE 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8e5055e980c6340c8b9d7c28866b8d4f"," 2019201***","2019","2","1","M","26","Negra","Guiné Bissau","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20232",""
"8e51028d33675364e68d2cb78f9c65b5"," 2018101***","2018","1","4","F","41","Negra","Brasil","PEDAGOGIA","G","Presencial","Bahia","","PORTADOR DE DIPLOMA","ATIVO","f","20222",""
"8e585d980a8e499d8e0563ec7c363e69"," 2014104***","2014","1","12","M","22","","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","t","20222",""
"8e5946775054f3225aafc4e40b117df8"," 2019101***","2019","1","4","M","23","Negra","Angola","HISTÓRIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20232",""
"8e5d3a990ed4ff5f3976448e39698751"," 2018204***","2018","2","5","M","28","Amarela","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20222",""
"8e5e11c815b6a0b2acf2cecc5ddef968"," 2017214***","2017","2","5","F","20","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","t","20242",""
"8e6c3751c0d262ba472d5248ec4f6b9f"," 2019105***","2019","1","2","M","19","Parda","Brasil","LETRAS - LÍNGUA INGLESA","G","Presencial","Ceará","","SISURE","ATIVO","f","20262",""
"8e7dcb5cfbf0c555c84af2c569b9c7c6"," 2018107***","2018","1","4","M","20","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20262",""
"8e8656da144832b53d3e1e9d3404d65d"," 2018202***","2018","2","","F","29","Parda","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8e93d7c0a279a1323f4360f93c8004e0"," 2017109***","2017","1","6","M","21","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","t","20202",""
"8e9c3a4cf461b253a192ae2f3e722044"," 2015301***","2015","3","8","M","40","Negra","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20191",""
"8eb4c2724c0d28a448261f54a3085a52"," 2015104***","2015","1","10","F","22","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","t","20202",""
"8ebdfa786ce4e48bb862383be8ef71f5"," 2019108***","2019","1","4","M","24","Não declarada","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20231",""
"8ec75d3bdae47300e27555db6cd4e03d"," 2018200***","2018","2","","M","32","Parda","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8ed7abed20631f17d978b841ce4af07e"," 2018201***","2018","2","","F","30","Branca","Brasil","GESTÃO EM SAÚDE 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8eef2e3df16e047a42056a23a84f6697"," 2018104***","2018","1","4","F","25","Negra","Guiné Bissau","SOCIOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20221",""
"8f11e43e197ab80c53d86c4f917929b0"," 2019204***","2019","2","1","M","21","Branca","Brasil","ENGENHARIA DA COMPUTAÇÃO","G","Presencial","Ceará","","SiSU","ATIVO","f","20252",""
"8f18975b6e6357b1f90991974e5c95f7"," 2017201***","2017","2","","M","36","Parda","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Ceará","Redenção","NAO INFORMADO","ATIVO","f","",""
"8f1e706433ce442b4e7ca0af2356cbe1"," 2017112***","2017","1","6","M","25","Negra","Guiné Bissau","SOCIOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","FORMANDO","f","20211",""
"8f2b7e388e7a4fdb5626f7c54871d097"," 2018201***","2018","2","","F","38","Parda","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"8f2dcb690d0453dc9f5a761dade29291"," 2017215***","2017","2","5","F","28","Parda","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20201",""
"8f33ea6469697a95567e4a56fa7f0305"," 2018209***","2018","2","3","F","23","Negra","Angola","AGRONOMIA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20252",""
"8f4abaa481715f1b22ab5fef67ff4969"," 2018107***","2018","1","4","M","25","Parda","Brasil","FÍSICA","G","Presencial","Ceará","","SiSU","ATIVO","f","20232",""
"8f5adcb8f79c37a52161879f83756a8f"," 2018103***","2018","1","4","M","38","Branca","Brasil","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20221",""
"8f5dde49a280834427a5c10f5a40a148"," 2018104***","2018","1","4","F","24","Negra","Brasil","PEDAGOGIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20222",""
"8f5ff6bac6bce90d990a9f34d2bd5c33"," 2019106***","2019","1","2","M","45","Não declarada","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","PORTADOR DE DIPLOMA","ATIVO","f","20241",""
"8f6aec138b25757ca72135df926cfb5a"," 2019204***","2019","2","1","M","21","Parda","Brasil","ENGENHARIA DA COMPUTAÇÃO","G","Presencial","Ceará","","SiSU","ATIVO","f","20252",""
"8f71acb4f2d9cd348c8120b2bdfc0c64"," 2018212***","2018","2","3","F","31","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SISURE/REMANESCENTES","ATIVO","t","20221",""
"8f7e1ddb21f5b6dc4a74f2b8ee786e3e"," 2019102***","2019","1","2","F","18","Parda","Brasil","MATEMÁTICA","G","Presencial","Ceará","","SiSU","ATIVO","f","20251",""
"8f8367d7d732048b657bb26ef58b6bc9"," 2017201***","2017","2","","M","35","Parda","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Ceará","Redenção","NAO INFORMADO","ATIVO","f","",""
"8f8cc1a86dca42166b7807540b67962e"," 2017108***","2017","1","6","F","21","Parda","Brasil","QUIMÍCA","G","Presencial","Ceará","","SiSU","ATIVO","t","20231",""
